,year,county_name,subject_sex,nb_arrest,relative
160,2009,Bastrop,female,3970,0.09787244533195276
161,2009,Bastrop,male,8539,0.20324177655067358
162,2010,Bastrop,female,5061,0.12476887804156497
163,2010,Bastrop,male,10713,0.25498643309373065
164,2011,Bastrop,female,5761,0.14202598427138033
165,2011,Bastrop,male,11202,0.26662541057742656
166,2012,Bastrop,female,7213,0.1778221531937973
167,2012,Bastrop,male,13521,0.32182129766268386
168,2013,Bastrop,female,7204,0.1776002761136997
169,2013,Bastrop,male,12772,0.3039939067929738
170,2014,Bastrop,female,4965,0.1224021891871903
171,2014,Bastrop,male,8901,0.21185795211120104
172,2015,Bastrop,female,2420,0.05966028153736164
173,2015,Bastrop,male,4528,0.10777359927643167
174,2016,Bastrop,female,2694,0.06641520597588936
175,2016,Bastrop,male,4932,0.11738944161469986
176,2009,Baylor,female,763,0.4148994018488309
177,2009,Baylor,male,1483,0.8464611872146118
178,2010,Baylor,female,1010,0.5492115280043501
179,2010,Baylor,male,1910,1.0901826484018264
180,2011,Baylor,female,796,0.4328439369222403
181,2011,Baylor,male,1567,0.894406392694064
182,2012,Baylor,female,747,0.4061990212071778
183,2012,Baylor,male,1489,0.8498858447488584
184,2013,Baylor,female,455,0.24741707449700925
185,2013,Baylor,male,916,0.5228310502283106
186,2014,Baylor,female,373,0.20282762370853724
187,2014,Baylor,male,844,0.4817351598173516
188,2015,Baylor,female,557,0.3028820010875476
189,2015,Baylor,male,967,0.5519406392694064
190,2016,Baylor,female,227,0.12343665035345297
191,2016,Baylor,male,449,0.2562785388127854
192,2009,Bee,female,1317,0.10305164319248826
193,2009,Bee,male,2494,0.1252573954095726
194,2010,Bee,female,2003,0.15672926447574334
195,2010,Bee,male,3698,0.1857264828486766
196,2011,Bee,female,1697,0.13278560250391236
197,2011,Bee,male,3877,0.194716488373261
198,2012,Bee,female,2689,0.21040688575899844
199,2012,Bee,male,6347,0.3187685199136156
200,2013,Bee,female,2139,0.16737089201877933
201,2013,Bee,male,5735,0.2880317412485561
202,2014,Bee,female,2245,0.17566510172143976
203,2014,Bee,male,5137,0.2579980915072071
204,2015,Bee,female,1630,0.12754303599374023
205,2015,Bee,male,3510,0.17628446587313545
206,2016,Bee,female,2117,0.16564945226917058
207,2016,Bee,male,4038,0.2028024709959319
208,2009,Bell,female,10085,0.05886713596936691
209,2009,Bell,male,19947,0.11670508664973847
210,2010,Bell,female,10633,0.06206586581678516
211,2010,Bell,male,21528,0.12595513638118863
212,2011,Bell,female,10858,0.06337921292567039
213,2011,Bell,male,20898,0.12226915830983279
214,2012,Bell,female,10068,0.0587679052989178
215,2012,Bell,male,19679,0.11513708327970137
216,2013,Bell,female,9613,0.05611202558983878
217,2013,Bell,male,18321,0.10719175277033431
218,2014,Bell,female,7689,0.044881448534304626
219,2014,Bell,male,14052,0.08221486326776582
220,2015,Bell,female,6050,0.03531444448335843
221,2015,Bell,male,11067,0.06475034812015118
222,2016,Bell,female,6412,0.03742747405409823
223,2016,Bell,male,11445,0.0669619349629647
224,2009,Bexar,female,4077,0.004177960413389558
225,2009,Bexar,male,8495,0.00894182288980348
226,2010,Bexar,female,4894,0.005015192117519868
227,2010,Bexar,male,9485,0.009983895245413302
228,2011,Bexar,female,5286,0.005416899373357176
229,2011,Bexar,male,10409,0.010956496110649137
230,2012,Bexar,female,7025,0.007198962939431359
231,2012,Bexar,male,13123,0.013813248002694652
232,2013,Bexar,female,6523,0.006684531708741745
233,2013,Bexar,male,12733,0.013402734650484721
234,2014,Bexar,female,5559,0.005696659783672444
235,2014,Bexar,male,11305,0.011899624222392977
236,2015,Bexar,female,4465,0.004575568615595874
237,2015,Bexar,male,9227,0.009712324873951348
238,2016,Bexar,female,3797,0.0038910266592200524
239,2016,Bexar,male,7183,0.0075608138690357145
240,2009,Blanco,female,1656,0.3012004365223718
241,2009,Blanco,male,3157,0.5460992907801419
242,2010,Blanco,female,1455,0.26464168788650416
243,2010,Blanco,male,2800,0.4843452689846047
244,2011,Blanco,female,1666,0.30301927973808657
245,2011,Blanco,male,3319,0.5741221241999654
246,2012,Blanco,female,1641,0.2984721716987996
247,2012,Blanco,male,3106,0.5372772876664937
248,2013,Blanco,female,1228,0.2233539468897781
249,2013,Blanco,male,2378,0.41134751773049644
250,2014,Blanco,female,869,0.15805747544561657
251,2014,Blanco,male,1793,0.3101539526033558
252,2015,Blanco,female,794,0.14441615132775554
253,2015,Blanco,male,1620,0.2802283341982356
254,2016,Blanco,female,990,0.18006547835576572
255,2016,Blanco,male,1755,0.3035806953814219
256,2009,Borden,female,30,0.09404388714733543
257,2009,Borden,male,106,0.3063583815028902
258,2010,Borden,female,39,0.12225705329153605
259,2010,Borden,male,114,0.32947976878612717
260,2011,Borden,female,37,0.11598746081504702
261,2011,Borden,male,133,0.38439306358381503
262,2012,Borden,female,26,0.08150470219435736
263,2012,Borden,male,101,0.29190751445086704
264,2013,Borden,female,10,0.03134796238244514
265,2013,Borden,male,62,0.1791907514450867
266,2014,Borden,female,10,0.03134796238244514
267,2014,Borden,male,43,0.12427745664739884
268,2015,Borden,female,5,0.01567398119122257
269,2015,Borden,male,14,0.04046242774566474
270,2016,Borden,female,6,0.018808777429467086
271,2016,Borden,male,21,0.06069364161849711
272,2009,Bosque,female,1421,0.15467508435833244
273,2009,Bosque,male,2939,0.3289311695579183
274,2010,Bosque,female,1467,0.1596821595733101
275,2010,Bosque,male,3408,0.3814213766088416
276,2011,Bosque,female,1622,0.17655382605856101
277,2011,Bosque,male,3601,0.40302182428651373
278,2012,Bosque,female,1674,0.1822139980407097
279,2012,Bosque,male,3876,0.43379966424174593
280,2013,Bosque,female,1644,0.1789485142048547
281,2013,Bosque,male,3762,0.42104085058757695
282,2014,Bosque,female,1457,0.15859366496135843
283,2014,Bosque,male,3411,0.3817571348628987
284,2015,Bosque,female,869,0.0945901817786002
285,2015,Bosque,male,1789,0.20022383883603806
286,2016,Bosque,female,844,0.09186894524872102
287,2016,Bosque,male,1604,0.1795187465025182
288,2009,Bowie,female,7228,0.15516390099392482
289,2009,Bowie,male,13737,0.29057641459545214
290,2010,Bowie,female,7199,0.15454135628877488
291,2010,Bowie,male,13643,0.2885880486515071
292,2011,Bowie,female,6928,0.1487237833544426
293,2011,Bowie,male,14013,0.2964145954521417
294,2012,Bowie,female,5347,0.11478436339437134
295,2012,Bowie,male,10423,0.22047593865679535
296,2013,Bowie,female,4452,0.09557134576991606
297,2013,Bowie,male,8506,0.17992596509783185
298,2014,Bowie,female,3953,0.08485928342957731
299,2014,Bowie,male,8036,0.16998413537810683
300,2015,Bowie,female,3992,0.08569649872271
301,2015,Bowie,male,7030,0.14870438921205711
302,2016,Bowie,female,4327,0.09288796342013181
303,2016,Bowie,male,7296,0.15433104177683765
304,2009,Brazoria,female,12920,0.07385431493263366
305,2009,Brazoria,male,24875,0.13891991511225288
306,2010,Brazoria,female,13838,0.07910185836205763
307,2010,Brazoria,male,25867,0.14445995755612645
308,2011,Brazoria,female,15466,0.08840795934582912
309,2011,Brazoria,male,28257,0.15780743884731374
310,2012,Brazoria,female,11343,0.06483974413938573
311,2012,Brazoria,male,21166,0.11820618786998771
312,2013,Brazoria,female,10750,0.06144999113976872
313,2013,Brazoria,male,20994,0.11724561599463867
314,2014,Brazoria,female,8577,0.0490285185121671
315,2014,Brazoria,male,17236,0.09625823746230314
316,2015,Brazoria,female,7552,0.04316933331046822
317,2015,Brazoria,male,15201,0.08489333184407462
318,2016,Brazoria,female,8612,0.04922858825076169
319,2016,Brazoria,male,18020,0.10063665810342902
320,2009,Brazos,female,4460,0.04125084397746927
321,2009,Brazos,male,8128,0.07317644093127104
322,2010,Brazos,female,6376,0.058972058565099565
323,2010,Brazos,male,11762,0.1058933683850406
324,2011,Brazos,female,6174,0.05710374679751015
325,2011,Brazos,male,9914,0.08925581144102131
326,2012,Brazos,female,5169,0.04780843330034499
327,2012,Brazos,male,10493,0.09446855249653384
328,2013,Brazos,female,5667,0.05241446924222384
329,2013,Brazos,male,10619,0.09560293137908062
330,2014,Brazos,female,4201,0.03885533532496601
331,2014,Brazos,male,8019,0.07219511316779804
332,2015,Brazos,female,2973,0.027497479628927384
333,2015,Brazos,male,5253,0.047292795793795125
334,2016,Brazos,female,4221,0.03904031668809368
335,2016,Brazos,male,7514,0.06764859463060663
336,2009,Brewster,female,3186,0.6839845427221983
337,2009,Brewster,male,8824,1.9359368143922773
338,2010,Brewster,female,2235,0.4798196650923143
339,2010,Brewster,male,6093,1.3367705133830627
340,2011,Brewster,female,1923,0.4128381279519107
341,2011,Brewster,male,5026,1.1026766125493637
342,2012,Brewster,female,1464,0.3142979819665092
343,2012,Brewster,male,3701,0.811978938130759
344,2013,Brewster,female,790,0.1696006869901245
345,2013,Brewster,male,2166,0.47520842474769637
346,2014,Brewster,female,1294,0.27780163160154575
347,2014,Brewster,male,3232,0.709082931110136
348,2015,Brewster,female,1348,0.28939458995276945
349,2015,Brewster,male,3337,0.7321193505923651
350,2016,Brewster,female,1758,0.37741519965650494
351,2016,Brewster,male,4411,0.9677490127248793
352,2009,Briscoe,female,89,0.12447552447552447
353,2009,Briscoe,male,205,0.246690734055355
354,2010,Briscoe,female,157,0.21958041958041957
355,2010,Briscoe,male,431,0.5186522262334536
356,2011,Briscoe,female,184,0.2573426573426573
357,2011,Briscoe,male,466,0.5607701564380265
358,2012,Briscoe,female,119,0.16643356643356644
359,2012,Briscoe,male,322,0.38748495788206977
360,2013,Briscoe,female,73,0.1020979020979021
361,2013,Briscoe,male,155,0.1865222623345367
362,2014,Briscoe,female,126,0.17622377622377622
363,2014,Briscoe,male,223,0.2683513838748496
364,2015,Briscoe,female,104,0.14545454545454545
365,2015,Briscoe,male,237,0.2851985559566787
366,2016,Briscoe,female,165,0.23076923076923078
367,2016,Briscoe,male,392,0.4717208182912154
368,2009,Brooks,female,3151,0.9117476851851852
369,2009,Brooks,male,11068,2.9720730397422126
370,2010,Brooks,female,2688,0.7777777777777778
371,2010,Brooks,male,8006,2.1498388829215895
372,2011,Brooks,female,1980,0.5729166666666666
373,2011,Brooks,male,6027,1.618421052631579
374,2012,Brooks,female,1237,0.35792824074074076
375,2012,Brooks,male,3927,1.0545112781954886
376,2013,Brooks,female,1122,0.3246527777777778
377,2013,Brooks,male,3100,0.832438238453276
378,2014,Brooks,female,884,0.25578703703703703
379,2014,Brooks,male,2535,0.680719656283566
380,2015,Brooks,female,1123,0.32494212962962965
381,2015,Brooks,male,3477,0.9336734693877551
382,2016,Brooks,female,2102,0.6082175925925926
383,2016,Brooks,male,5563,1.4938238453276047
384,2009,Brown,female,2849,0.14947534102833157
385,2009,Brown,male,6076,0.32363907531692765
386,2010,Brown,female,2509,0.13163693599160545
387,2010,Brown,male,5242,0.2792159369340577
388,2011,Brown,female,2975,0.15608604407135362
389,2011,Brown,male,6436,0.3428145307339938
390,2012,Brown,female,2633,0.13814270724029382
391,2012,Brown,male,5560,0.2961542558857995
392,2013,Brown,female,2338,0.12266526757607556
393,2013,Brown,male,4699,0.2502929583466496
394,2014,Brown,female,1675,0.0878803777544596
395,2014,Brown,male,3491,0.1859486523916054
396,2015,Brown,female,1052,0.05519412381951731
397,2015,Brown,male,1977,0.10530520933205496
398,2016,Brown,female,1546,0.08111227701993703
399,2016,Brown,male,2878,0.15329711302865665
400,2009,Burleson,female,2525,0.28415485032635607
401,2009,Burleson,male,4568,0.5088559652445137
402,2010,Burleson,female,3414,0.38419986495611075
403,2010,Burleson,male,6103,0.6798485017266347
404,2011,Burleson,female,4918,0.5534548728336709
405,2011,Burleson,male,8945,0.9964353347443466
406,2012,Burleson,female,3483,0.39196488858879136
407,2012,Burleson,male,6515,0.7257435668931714
408,2013,Burleson,female,1488,0.1674544226873734
409,2013,Burleson,male,2924,0.3257212877353236
410,2014,Burleson,female,1522,0.17128066621652036
411,2014,Burleson,male,2985,0.33251643087891275
412,2015,Burleson,female,1750,0.19693900517668242
413,2015,Burleson,male,3300,0.3676061044892503
414,2016,Burleson,female,2227,0.2506189511591267
415,2016,Burleson,male,3535,0.3937841149604545
416,2009,Burnet,female,2663,0.11524147481391726
417,2009,Burnet,male,5382,0.23769984983658687
418,2010,Burnet,female,3288,0.14228838497490046
419,2010,Burnet,male,6275,0.27713982863704617
420,2011,Burnet,female,3311,0.14328371126882464
421,2011,Burnet,male,5967,0.2635367900362159
422,2012,Burnet,female,3580,0.15492470140211181
423,2012,Burnet,male,6361,0.2809380796749404
424,2013,Burnet,female,4618,0.19984420979747275
425,2013,Burnet,male,8751,0.3864941259606042
426,2014,Burnet,female,2779,0.12026138133979575
427,2014,Burnet,male,5190,0.2292200335659394
428,2015,Burnet,female,2148,0.09295482084126709
429,2015,Burnet,male,4123,0.1820952212702058
430,2016,Burnet,female,1581,0.06841786394322312
431,2016,Burnet,male,2957,0.1305980037099196
432,2009,Caldwell,female,1780,0.0867953969182758
433,2009,Caldwell,male,3491,0.16708945579859283
434,2010,Caldwell,female,1987,0.09688901891944607
435,2010,Caldwell,male,3891,0.18623462403675872
436,2011,Caldwell,female,3150,0.15359859566998244
437,2011,Caldwell,male,6333,0.3031158761307615
438,2012,Caldwell,female,2696,0.13146089330992783
439,2012,Caldwell,male,5149,0.24644617814579045
440,2013,Caldwell,female,2328,0.11351667641895846
441,2013,Caldwell,male,4425,0.21179342363471018
442,2014,Caldwell,female,2831,0.1380436902672128
443,2014,Caldwell,male,4852,0.23223089072895228
444,2015,Caldwell,female,1587,0.07738443534230544
445,2015,Caldwell,male,2684,0.12846407887809314
446,2016,Caldwell,female,1972,0.0961575970353033
447,2016,Caldwell,male,3399,0.16268606710381467
448,2009,Calhoun,female,1517,0.1411819450907399
449,2009,Calhoun,male,3884,0.3511119146628096
450,2010,Calhoun,female,1379,0.12833876221498372
451,2010,Calhoun,male,2991,0.2703851021515097
452,2011,Calhoun,female,1795,0.1670544439274081
453,2011,Calhoun,male,3800,0.34351835111191464
454,2012,Calhoun,female,1938,0.18036295951605397
455,2012,Calhoun,male,3963,0.3582534803832942
456,2013,Calhoun,female,1510,0.14053047929269427
457,2013,Calhoun,male,3373,0.3049177363948653
458,2014,Calhoun,female,1283,0.11940437412750117
459,2014,Calhoun,male,2760,0.24950280238654854
460,2015,Calhoun,female,742,0.06905537459283388
461,2015,Calhoun,male,1617,0.1461760983547279
462,2016,Calhoun,female,739,0.06877617496510005
463,2016,Calhoun,male,1799,0.16262881938166696
464,2009,Callahan,female,3124,0.44583987441130296
465,2009,Callahan,male,5837,0.8630785154517226
466,2010,Callahan,female,3980,0.5680034251462823
467,2010,Callahan,male,7100,1.0498299571196215
468,2011,Callahan,female,4402,0.6282289139431997
469,2011,Callahan,male,8768,1.2964660653556115
470,2012,Callahan,female,3346,0.4775224775224775
471,2012,Callahan,male,6803,1.005914534969688
472,2013,Callahan,female,2027,0.28928214642500355
473,2013,Callahan,male,4153,0.6140765932278575
474,2014,Callahan,female,2341,0.3340944769516198
475,2014,Callahan,male,4783,0.7072305190004435
476,2015,Callahan,female,1992,0.28428714142999856
477,2015,Callahan,male,3756,0.555374833653704
478,2016,Callahan,female,2354,0.3359497645211931
479,2016,Callahan,male,4457,0.6590270589974864
480,2009,Cameron,female,12461,0.05743402070408643
481,2009,Cameron,male,26418,0.12900169931831942
482,2010,Cameron,female,14930,0.0688138936772338
483,2010,Cameron,male,29283,0.1429917768619255
484,2011,Cameron,female,16029,0.07387929683539053
485,2011,Cameron,male,31545,0.15403734593823856
486,2012,Cameron,female,13336,0.061466985001981916
487,2012,Cameron,male,26243,0.12814715705998397
488,2013,Cameron,female,14649,0.0675187359998525
489,2013,Cameron,male,26925,0.1314774303181827
490,2014,Cameron,female,8872,0.04089195342963284
491,2014,Cameron,male,16947,0.08275387229720492
492,2015,Cameron,female,6210,0.028622523759921092
493,2015,Cameron,male,12400,0.06055042287634041
494,2016,Cameron,female,10002,0.04610023875148644
495,2016,Cameron,male,19145,0.09348692306189815
496,2009,Camp,female,766,0.11618383133626574
497,2009,Camp,male,1353,0.21752411575562702
498,2010,Camp,female,824,0.12498104049749735
499,2010,Camp,male,1273,0.20466237942122187
500,2011,Camp,female,1590,0.2411648718337631
501,2011,Camp,male,2521,0.4053054662379421
502,2012,Camp,female,1375,0.20855452752919765
503,2012,Camp,male,2271,0.36511254019292605
504,2013,Camp,female,1021,0.15486121644168058
505,2013,Camp,male,1576,0.25337620578778136
506,2014,Camp,female,1089,0.1651751858031245
507,2014,Camp,male,1833,0.2946945337620579
508,2015,Camp,female,406,0.06158046412862127
509,2015,Camp,male,646,0.10385852090032155
510,2016,Camp,female,362,0.05490671924768694
511,2016,Camp,male,705,0.11334405144694534
512,2009,Carson,female,3281,1.0214819427148194
513,2009,Carson,male,10455,3.7074468085106385
514,2010,Carson,female,3215,1.0009339975093399
515,2010,Carson,male,10065,3.5691489361702127
516,2011,Carson,female,2702,0.8412204234122043
517,2011,Carson,male,9117,3.2329787234042553
518,2012,Carson,female,2769,0.862079701120797
519,2012,Carson,male,8578,3.041843971631206
520,2013,Carson,female,2375,0.7394146948941469
521,2013,Carson,male,7210,2.5567375886524824
522,2014,Carson,female,1865,0.5806351183063512
523,2014,Carson,male,5694,2.019148936170213
524,2015,Carson,female,1432,0.44582814445828145
525,2015,Carson,male,4357,1.5450354609929078
526,2016,Carson,female,1729,0.538293897882939
527,2016,Carson,male,4983,1.7670212765957447
528,2009,Cass,female,4036,0.2621630399480351
529,2009,Cass,male,7954,0.5413830656139396
530,2010,Cass,female,4193,0.2723611562195518
531,2010,Cass,male,7910,0.5383882384971413
532,2011,Cass,female,3930,0.2552776875608964
533,2011,Cass,male,7471,0.5085080315818132
534,2012,Cass,female,4129,0.2682039623254303
535,2012,Cass,male,7919,0.5390008167710318
536,2013,Cass,female,3685,0.23936342968496266
537,2013,Cass,male,7232,0.49224067519738635
538,2014,Cass,female,2997,0.19467359532315687
539,2014,Cass,male,5601,0.3812278791178873
540,2015,Cass,female,2452,0.15927249106852875
541,2015,Cass,male,4551,0.3097604138306561
542,2016,Cass,female,2786,0.18096784670347515
543,2016,Cass,male,5261,0.3580860332153553
544,2009,Castro,female,1002,0.2581143740340031
545,2009,Castro,male,2550,0.6530089628681178
546,2010,Castro,female,1121,0.288768675940237
547,2010,Castro,male,2820,0.7221510883482715
548,2011,Castro,female,1025,0.26403915507470377
549,2011,Castro,male,2652,0.6791293213828425
550,2012,Castro,female,1312,0.3379701184956208
551,2012,Castro,male,3233,0.8279129321382842
552,2013,Castro,female,1126,0.2900566718186502
553,2013,Castro,male,2705,0.6927016645326505
554,2014,Castro,female,967,0.24909840288511076
555,2014,Castro,male,2159,0.5528809218950064
556,2015,Castro,female,810,0.20865533230293662
557,2015,Castro,male,1830,0.4686299615877081
558,2016,Castro,female,902,0.23235445646573932
559,2016,Castro,male,2104,0.5387964148527529
560,2009,Chambers,female,4393,0.22058749686166207
561,2009,Chambers,male,12417,0.60936349806154
562,2010,Chambers,female,6154,0.3090133065528496
563,2010,Chambers,male,16140,0.7920694901114002
564,2011,Chambers,female,6857,0.3443133316595531
565,2011,Chambers,male,17239,0.8460028463463709
566,2012,Chambers,female,6916,0.34727592267135327
567,2012,Chambers,male,18323,0.8992000785198999
568,2013,Chambers,female,6637,0.3332663821240271
569,2013,Chambers,male,16436,0.8065956715905187
570,2014,Chambers,female,5491,0.27572181772533266
571,2014,Chambers,male,12933,0.6346861657751386
572,2015,Chambers,female,5068,0.254481546572935
573,2015,Chambers,male,11627,0.5705942974922708
574,2016,Chambers,female,3994,0.2005523474767763
575,2016,Chambers,male,8936,0.4385336408696079
576,2009,Cherokee,female,2498,0.09875079063883618
577,2009,Cherokee,male,5231,0.19660239786522343
578,2010,Cherokee,female,3291,0.13009962049335863
579,2010,Cherokee,male,6450,0.24241740895253128
580,2011,Cherokee,female,4218,0.16674573055028463
581,2011,Cherokee,male,8054,0.30270229638816853
582,2012,Cherokee,female,5112,0.20208728652751423
583,2012,Cherokee,male,9014,0.33878302702296387
584,2013,Cherokee,female,4856,0.19196710942441492
585,2013,Cherokee,male,8251,0.3101063629871838
586,2014,Cherokee,female,3340,0.13203668564199875
587,2014,Cherokee,male,6201,0.23305896944413124
588,2015,Cherokee,female,2371,0.09373023402909551
589,2015,Cherokee,male,4125,0.15503438944638628
590,2016,Cherokee,female,2717,0.10740828589500316
591,2016,Cherokee,male,4509,0.16946668170030443
592,2009,Childress,female,1696,0.6107310046813108
593,2009,Childress,male,4348,0.9772982692739941
594,2010,Childress,female,1350,0.48613611811307167
595,2010,Childress,male,3265,0.7338727804000899
596,2011,Childress,female,1513,0.5448325531148721
597,2011,Childress,male,3482,0.7826477860193302
598,2012,Childress,female,1878,0.6762693554195175
599,2012,Childress,male,4580,1.029444819060463
600,2013,Childress,female,1308,0.4710118833273316
601,2013,Childress,male,2889,0.6493594066082266
602,2014,Childress,female,902,0.32481094706517827
603,2014,Childress,male,2153,0.48392897280287706
604,2015,Childress,female,861,0.3100468131076701
605,2015,Childress,male,2205,0.49561699258260283
606,2016,Childress,female,842,0.30320489737126394
607,2016,Childress,male,2008,0.451337379186334
608,2009,Clay,female,3162,0.6090138674884438
609,2009,Clay,male,7018,1.3509143407122233
610,2010,Clay,female,2518,0.4849768875192604
611,2010,Clay,male,5267,1.0138594802694898
612,2011,Clay,female,2745,0.5286979969183359
613,2011,Clay,male,5490,1.0567853705486043
614,2012,Clay,female,2466,0.47496147919876736
615,2012,Clay,male,5638,1.085274302213667
616,2013,Clay,female,2747,0.5290832049306625
617,2013,Clay,male,6503,1.2517805582290664
618,2014,Clay,female,2117,0.4077426810477658
619,2014,Clay,male,4461,0.8587102983638114
620,2015,Clay,female,1455,0.2802388289676425
621,2015,Clay,male,2903,0.5588065447545717
622,2016,Clay,female,1854,0.3570878274268105
623,2016,Clay,male,3772,0.7260827718960539
624,2009,Cochran,female,83,0.05874026893135174
625,2009,Cochran,male,302,0.20254862508383636
626,2010,Cochran,female,140,0.09907997169143666
627,2010,Cochran,male,342,0.22937625754527163
628,2011,Cochran,female,41,0.029016277423920735
629,2011,Cochran,male,220,0.14755197853789404
630,2012,Cochran,female,60,0.04246284501061571
631,2012,Cochran,male,194,0.1301140174379611
632,2013,Cochran,female,90,0.06369426751592357
633,2013,Cochran,male,200,0.1341381623071764
634,2014,Cochran,female,48,0.03397027600849257
635,2014,Cochran,male,110,0.07377598926894702
636,2015,Cochran,female,36,0.025477707006369428
637,2015,Cochran,male,83,0.055667337357478204
638,2016,Cochran,female,20,0.014154281670205236
639,2016,Cochran,male,51,0.03420523138832998
640,2009,Coke,female,762,0.45656081485919714
641,2009,Coke,male,1527,0.9508094645080947
642,2010,Coke,female,245,0.14679448771719592
643,2010,Coke,male,476,0.29638854296388545
644,2011,Coke,female,392,0.23487118034751348
645,2011,Coke,male,938,0.5840597758405978
646,2012,Coke,female,243,0.14559616536848413
647,2012,Coke,male,553,0.3443337484433375
648,2013,Coke,female,41,0.02456560814859197
649,2013,Coke,male,119,0.07409713574097136
650,2014,Coke,female,200,0.11983223487118035
651,2014,Coke,male,513,0.3194271481942715
652,2015,Coke,female,339,0.20311563810665068
653,2015,Coke,male,774,0.48194271481942713
654,2016,Coke,female,270,0.16177351707609347
655,2016,Coke,male,474,0.29514321295143214
656,2009,Coleman,female,840,0.20139055382402302
657,2009,Coleman,male,1707,0.40450236966824643
658,2010,Coleman,female,1304,0.3126348597458643
659,2010,Coleman,male,2562,0.6071090047393365
660,2011,Coleman,female,1190,0.2853032845840326
661,2011,Coleman,male,2161,0.512085308056872
662,2012,Coleman,female,1178,0.28242627667226083
663,2012,Coleman,male,2341,0.554739336492891
664,2013,Coleman,female,1041,0.24958043634619995
665,2013,Coleman,male,1960,0.46445497630331756
666,2014,Coleman,female,827,0.19827379525293695
667,2014,Coleman,male,1484,0.35165876777251187
668,2015,Coleman,female,583,0.13977463438024454
669,2015,Coleman,male,963,0.22819905213270142
670,2016,Coleman,female,635,0.15224166866458883
671,2016,Coleman,male,1084,0.25687203791469193
672,2009,Collin,female,13265,0.02762954538827166
673,2009,Collin,male,23718,0.051089073081628786
674,2010,Collin,female,10133,0.021105931656189725
675,2010,Collin,male,18233,0.03927426720201272
676,2011,Collin,female,11091,0.023101340965044927
677,2011,Collin,male,20367,0.04387094828626079
678,2012,Collin,female,12562,0.02616527321277562
679,2012,Collin,male,22281,0.04799374472264824
680,2013,Collin,female,10210,0.021266314241557
681,2013,Collin,male,16980,0.03657527873033379
682,2014,Collin,female,6247,0.01301181832193992
683,2014,Collin,male,11604,0.024995261153521395
684,2015,Collin,female,9332,0.019437536190226243
685,2015,Collin,male,13773,0.02966733297720184
686,2016,Collin,female,8438,0.017575431887390598
687,2016,Collin,male,14512,0.031259154589788216
688,2009,Collingsworth,female,279,0.186
689,2009,Collingsworth,male,720,0.48128342245989303
690,2010,Collingsworth,female,201,0.134
691,2010,Collingsworth,male,587,0.39237967914438504
692,2011,Collingsworth,female,166,0.11066666666666666
693,2011,Collingsworth,male,463,0.3094919786096257
694,2012,Collingsworth,female,231,0.154
695,2012,Collingsworth,male,676,0.45187165775401067
696,2013,Collingsworth,female,92,0.06133333333333333
697,2013,Collingsworth,male,282,0.18850267379679145
698,2014,Collingsworth,female,105,0.07
699,2014,Collingsworth,male,276,0.18449197860962566
700,2015,Collingsworth,female,360,0.24
701,2015,Collingsworth,male,824,0.5508021390374331
702,2016,Collingsworth,female,293,0.19533333333333333
703,2016,Collingsworth,male,615,0.41109625668449196
704,2009,Colorado,female,4202,0.40080122090805037
705,2009,Colorado,male,9707,0.9211425317897134
706,2010,Colorado,female,5168,0.49294162533384206
707,2010,Colorado,male,11365,1.0784778895426077
708,2011,Colorado,female,4531,0.4321823731400229
709,2011,Colorado,male,9735,0.9237995824634656
710,2012,Colorado,female,3661,0.34919877909194963
711,2012,Colorado,male,8357,0.7930347314480927
712,2013,Colorado,female,2760,0.2632582983594048
713,2013,Colorado,male,5862,0.5562725374833934
714,2014,Colorado,female,3470,0.33098054177794733
715,2014,Colorado,male,7380,0.700322641867527
716,2015,Colorado,female,3478,0.33174360930942387
717,2015,Colorado,male,6717,0.6374074776997533
718,2016,Colorado,female,3181,0.3034147272033575
719,2016,Colorado,male,6220,0.5902448282406528
720,2009,Comal,female,3853,0.05640958069805575
721,2009,Comal,male,8588,0.12857634782087943
722,2010,Comal,female,4135,0.06053818224408527
723,2010,Comal,male,8456,0.12660009282409834
724,2011,Comal,female,4852,0.07103537128133053
725,2011,Comal,male,9162,0.13717006273112453
726,2012,Comal,female,4987,0.07301182946825954
727,2012,Comal,male,9759,0.14610812510292995
728,2013,Comal,female,4131,0.06047962052002811
729,2013,Comal,male,8309,0.12439926339586484
730,2014,Comal,female,4107,0.06012825017568517
731,2014,Comal,male,7790,0.11662898806761188
732,2015,Comal,female,3446,0.0504509252752401
733,2015,Comal,male,6741,0.10092374949470753
734,2016,Comal,female,3345,0.04897224174279691
735,2016,Comal,male,6315,0.09454583564145944
736,2009,Comanche,female,1144,0.16930590498742046
737,2009,Comanche,male,2700,0.40071237756010686
738,2010,Comanche,female,1549,0.2292437472250999
739,2010,Comanche,male,3233,0.4798159691303057
740,2011,Comanche,female,1495,0.22125203492674264
741,2011,Comanche,male,3038,0.45087563075096465
742,2012,Comanche,female,1653,0.2446351931330472
743,2012,Comanche,male,3039,0.4510240427426536
744,2013,Comanche,female,1040,0.15391445907947313
745,2013,Comanche,male,1984,0.2944493915108341
746,2014,Comanche,female,684,0.10122835577919195
747,2014,Comanche,male,1209,0.1794300979519145
748,2015,Comanche,female,689,0.10196832914015096
749,2015,Comanche,male,1201,0.1782428020184031
750,2016,Comanche,female,700,0.10359627053426076
751,2016,Comanche,male,1241,0.18417928168596023
